title,content
별점이 높고 후기가 좋아서 기대했으나 많이 실망했습니다.,"후기를 보고 기대감을 가지고 관람했지만, 기대가 컸던 탓인지 실망감도 컸습니다. 하지만 기대를 떠나서도 작품 자체의 완성도가 아쉬워 실망할 수밖에 없었습니다.무엇보다 톤 조절에 실패한 점이 가장 큰 문제였습니다. 웃기지도 않는 개그씬이 과도하게 등장해 민망함을 자아냈고, 갑작스럽게 진지하고 긴장감 넘치는 분위기로 전환되는 부분에서는 (연출 의도는 이해하지만) 앞서 보여준 코믹한 장면들과 어색한 연기가 발목을 잡아 몰입이 깨졌습니다. 특히 후반부에 등장하는 캐릭터들의 ""광기 넘치는"" 웃음과 히스테릭하게 소리를 빽빽 지르는 모습은, 이미 극에도 캐릭터에게도 감정적으로 이입하지 못한 제게는 그저 쌩쑈를 보는 듯하여 오히려 짜증을 유발했습니다.스토리와 설정 자체는 충분히 흥미롭고 소름 끼치는 요소를 갖추고 있었지만, 이러한 매력이 제대로 전달되지 못한 점이 굉장히 아쉬웠습니다. 전체적으로 중구난방인 인상을 지울 수 없었습니다."
感動,凄く素敵な作品との出?いに感謝です。優しさに溢れた良い作品ですね。後半は?が止まりませんでした。
재밌게 잘 봤습니다.,"등장인물에 딱 맞는 연기로 재밌게 봤어요.
원작 소설 내용이 모두 나오진 않지만
가장 재밌는 아구아구콩나물 해장국이 나와서 다행입니다.
이번에 배우들이 바뀌었다 하시던데
모두 연기도 잘 하시고 사부가 노래하실 땐 저도 눈물이 났어요ㅜㅜ
잘 봤습니다."
와. 대단합니다,이건 꼭 봐야할거같았어요. 배우들 연기 열연.. 정말 감동이 밀려왔어요. 인생이란 무엇일까. 고민하게 만드는 아름다운 공연이었습니다!
맥베스,원작을 다시 읽어보고 연극을 보러갔는데 배우들의 열연에 집중하게 되면서 극에 빠져들었습니다.극장전체가 무대가 된 듯한 느낌이 너무 좋았습니다.기회가 된다면 한번 더 보고 싶어요~
배우분들 열연에 즐겁게 관람했습니다,"배우분들 열연으로 즐겁게 관람했습니다.
다만 극본 자체가 개연성이 좀 덜어지는 것 같아 아쉬웠어요."
너무너무 재밌었어용,강-추?
재밌게 잘 봤습니다 :),재밌었어용~~!!
"꽃, 별이지나",배우들은 참열심히 하는게 느껴지는데 지루하고 재미없습니다.그저 돈내고 연예인�f다라는게 끝입니다.연극보다가 처음으로 잘뻔햇습니다.
순식간에 영화한편 뚝딱,배우님들 연기잘하는건 알고있었지만구멍이 하나도 없다는것에 놀랐습니다.처음에 들어가자마자 까마귀 날라다니는데 넘 웃겼어요을씨년스러운 표현 자체도 너무 잘되어있고황정민 배우님 연기력도 좋았고 이미 알고봤는데김소진배우님의 연기에 정말 놀랐습니다.진짜 너무너무 잘하시더라구요마녀역할 배우분들도 너무 재밌고무대 내내 객석쪽 입구로 배우분들이 지나다녀서영화촬영장에 온줄알았습니다.눈앞에서 영화찰영을 하는느낌이라고해야하나..! 꼭보세용..!
잘 산다는 건 무엇인가,이야기하고자하는 메세지를 극이 잊지 않고 계속 이야기하면서도 재미를 놓치지 않아서 너무 좋았습니다. 배우분들 다 너무 발성도 좋고 연기도 잘하세요. 공연기간이 더 길었다면 더 많은 사람들이 보고 즐길 수 있었을 것 같아 아쉬울 뿐이네요.
아빠와 즐거운 시간,아빠와 아이가 함께 시간을 보냈어요. 6살 아이가 즐겁게 보고 왔습니다.
고전을 재해석한 연극,꼭 검은 색 옷을 입고 가셔서 분위기를 만끽하시기를 추천드립니다
관객의 호흡과 무대영상이 인상 깊었어요.,10살 딸과 함께 본 연극입니다. 공연장의 안내도 너무 친절하셨고 안전을 대비하여 적극적이 셨어요. 처음으로 무대에서 인사를 나눠 주신 꼬깔모자 배우님과 건반.. 신나는 음악과 화려하면서도 세심한 무대영상과 배우님들의 지치지 않는 열정과 에너지로 관람내내 어떻게 시간이 흐르는지 몰랐을 정도 입니다. 울 딸래미의 박수소리가 아직도 귀에서 들릴 정도로 내용에 집중하고 혼연일체(?)가 되었어요. 그래서 딸에게 물어 보았답니다. ''딸래미야.. 너가 박수 제일 크게 쳤어.. 재미있었니?''라고 물었더니 ''티비에서 보는 것은 그냥 보는건데 이건 정말 사람들이 나와서 하니까 진짜로 재미 있었어! 또 보고 싶어!!''  8월 어느 무더운 여름날에 이렇게 좋은 기억과 경험을 하게 해 주셔서 너무 감사드립니다.
가볍게 보려한 연극..하지만 끝은 최고,"오랜만에 보는 연극무대 위의 배우 황정민믿고 보는 배우여서인지 두시간  순삭.인간의 한없는 욕망과 주위 누가 있냐에 따라달라지는 행보들,생각을 다시금 하는 의미있는 연극 최고!!"
언제봐도 즐거워요~,언제가서 봐도 새롭고 재밌어요~
너무너무 좋앗어요,"배꼽이빠질거같다는 아이에말에 ㅋㅋ 너무 뿌듯하고 
저도 너무 잼잇게�f어요 
여운도 길게남는 끼리마마엿어요 ㅎㅎ"
완전 강추.,황정민님 좋아해서 보러 간 공연이었지만 김소진님 팬이 되어 돌아옴.황정민님 연기는 워낙 훌륭한 거 알고 있었지만 김소진님 연기 보는 내내 진짜 멋있었습니다.
압도적,무대스케일.. 무대 전환과 각 등장인물들의 오버랩..감정의 소호.. 그 속의 미국사회의 여러면들 ..한번만 보기엔 조금 어려운 내용이듯해서 다시 봐봐야 더 이해가 갈거같은데..한마디로 압도적인 극대사량도 어마어마하고 인터미션2번에 3시간이 넘는 극의감정선을 다 이끌어가는거도 쉽지않을텐데내용도 그렇고..좋은극잘�f습니다.
파트2가 없으면 안되는 이야기,"파트2가 있다는걸 알고봤으니 전 괜찮았지만 제 주변분들은 다 웅성웅성웅성웅성 ㅋㅋ
다들 알고 보세요~!"
조금 서툰마음으로,"배우 이름만으로 내용도 생각없이 골라서 보러 가는길이 덥고 습한 날씨에 왜.. 예매했을까.. 하는 마음이 번져서. 버스에서 내릴때까지도 내가 �P까지 볼수 있을까.. 괜히 왔나.. 혼자서 처름 보는 연극인데. 공감도 못하고 시간만 보내다 오는건가 하는 생각으로 의자에 앉아서 공연 시작만 기다렸죠.  불안한 시절에 스스로에게 어떤 존재 였을까. 성 정체성과 종교가 만들어둔 시선에 버텨내온건지, 체념한건지. 도통 이해가 안되다가. 인턴벌에 화장실을 다녀오면서 문득 왜? 라는 질문을 하게 되면서 이유를 찾아야 될까 ? 하는 그때 그 순간에 저들의 선택을 판단하고 있지.. 분명 일상을 보여주면서 설명하는데 난 왜 맞다 틀리다 불쌍하다.. 그와 중에 잘생겼다 하면서 선을 그어서 스스로를 불편하게 하고 있다는 생각을 했다. 왜? 보다는 그렇군! 이라는 느낌표로 보니 존재 자체를 바라보게 되었다."
너츠를 보면서..,"워크샵때부터 봤던 지훈오빠 팬입니다!!
워크샵때는 무슨 내용인지 이해가 많이 안갔었는데..
요번에 본극을 보고 많은 것을 깨달았던것같습니다!!
새미의 안타까운 삶들이… 더 잘 표현되었다?
그리고 무엇보다 새로우신 배우님들이 캐스팅 된 것 덕분에 연극에 더 감칠맛이 산 것같아요 ㅎㅎ
은일배우님을 이번 연극으로 처음 뵙게 되었는데 정말 연기를 잘하시더라구요!!!  항상 이런 연극을 만들어주셔서 감사합니다~!! 다음에는 극단팬으로 뵐게요"
엔젤스 인 아메리카,러닝타임이 길어 걱정하였지만 배우들의 연기에 빠져들어 시간 가는 줄 모르고 관람했습니다.보기 전에는 내용이 난해 하고 이해를 못 하면 어떡하지라는 생각이 들었었지만 보고 난 후에는 생각보다 재미있었고 배우들의 열연에 집중하여 극에 빠져들어 보았습니다.파트 2도 나오면 보러 갈 생각입니다~
지루한 일상에 상쾌한 청량감,연극을 잘 안보는데... 아내가 좋아해서 본 공연...별 기대 없이 보았으나 볼수록 몰입감이...배우들의 열연과 상큼 발랄한 매력에 빠져들어 매료되었네요...ㅎㅎㅎ앞으로 연극을 더 많이 보러 다녀야겠어요...근데 극장 의자가 넘 불편해요... 엉덩이가 아파서 이리저리 움직인느 사람들이 많았음의자는 교체하던가 쿠션을 더 좋은걸로 바꿔 주던가 해야할것 같음
입이 떡 벌어지는...,배우님들의 압도적인 연기를 보고 두시간 내내 입을 다물지 못했던.셰익스피어 4대 비극을 현대적으로 재 구성.그래도 어려운 대사를 정말 매끄럽게 연기 하는 모습에 감탄 또 감탄.세밀한 감정 연기까지... 말해 무엇..무대를 포함한 객석 까지 활용한 연출 또한... 우블 1열에 앉았던 저로썬.. 정말 큰 혜택 이었다는.. (많은 배우님들의 입장을 제 눈앞에서 바로 볼수 있었던)이 배우들의 조합 또 언제 볼수있겠습니까?강추 입니다 !!
어른도 아이도 정말 즐거웠어요!,"5세, 7세 조카들 데리고 관람했습니다~ 조카들 모두 깔깔 거리면서 재밌어하고, 끝나고 너무 좋았다는 말에 저도 덩달아 기분이 좋았습니다~ 조명, 음악, 배우들 연기 뭐 하나 빠지는 것 없이 즐거운 관람했습니다~!"
언제나 한뼘은 최고요!!!,너무재미있어요!!!! 조카랑 둘이 보러 갔는데 만족도 최고입니다~~ 다음에 또 볼게요~~~
극이 길어요,그래도 좋은 자리에서 편안하게좋은 공연 관람했습니다
진정한 인간성의 의미에 대한 고찰,"재난물의 재미는 재난 자체의 공포와 압도감도 있지만, 재난 상황에서 여실히 드러나는 인간의 진실한 모습을 보는 것도 있을 것입니다. 극단 화담의 연극 좀비도 이러한 맥락에서 좀비사태라는 가상의 재난상황에서 인간의 모습을 여실히 드러내고 있습니다. 특히 현시대 현세대의 단면이라는 점에서 더욱 우리에게 밀접하게 와닿습니다.그리고 여기서 단순히 인간의 단면을 보여주는 것에서 그치는 것이 아니라, 그러한 인간과 대비되는, 인간보다 더 인간적이고 나아가 이데아처럼 어떤 이상적인 인간성을 보여주는 좀비를 통해, 인간이 아닌 것의 인간석이라는 역설을 보여주고 있습니다.다만 이러한 진지한 인간성에 대한 고찰을 심도 있게 받아들이기 위해서는 인간 개개인에 대한 깊이 있는 시선이 필요한데... 90여분의 짧은 런타임과 10명의 인간들이라는 많은 캐릭터는 작품의 깊이를 더하기에는 좀 아쉬운 부분이 아니었나 합니다.또한 전반적으로 코믹함을 깔고 가는데... 처음 접하는 사람에겐 수월하겠지만, 웃음기 없이 3~4명 정도의 인간들에 대해 밀도 있게 파고들며 갈등과 긴장을 날카롭게 했으면 어떨까 하는 생각이 듭니다.현재 대학로에 좀비와 관련 3작품이 올라온 상황인데-이블데드, 오마이갓, 좀비- 각각의 작품들에서 좀비가 어떻게 사용되었는지, 말하는 바가 무엇인지 본다면 재밌을 거란 생각도 듭니다.여러가지 말이 많았지만, 부담 없이 그러나 작은 의문을 남기는 극으로 접한다면 충분히 좋은 작품이고, 추천할만하다 합니다.특히 좀비 역의 미남 배우의 도금된 것 같은 선량함 끝에 폭발하는 연기와 기독교인 역의 여성 배우의 음향 연기는 이 작품의 백미라 할 것입니다!"
배우들이 배역 자체인 연극이였습니다!!,무대 연출도 세련되게 너무 좋았고 배우분들은 배역 그자체 였습니다! 계속 홀려있느라 2시간이 지나간지도 몰랐어요!! 너무 멋있습니다!!
잘 보고 왔습니다,공연시간이 길었지만 집중해서 보느라 시간 가는줄 몰랐어요
런투패밀리 재밌습니다.,한여름 더위에 지치는 나날들...솔솔 시원한 에어컨 바람 쏘이면서좋은 연극 한 편보는 주말이 참 좋았습니다.아주 마음을 파고드는 드라마와 그를 받쳐주는 코믹함이 좋았습니다.
잼써요,웃음과 감동 포인트가 잘 만들어진거 같아요
길지만 재밌는 연극,재밌어요
두들팝공연후기,"안녕하세요 평소에 아이와함께 공연 보러가는걸 좋아합니다. 두들팝공연을 한다고 우연히 보았다가 예약까지했네요 처음 들어봐서 생소했는데 공연을 보면서 아이도 재미어하고 어른들도 같이 동심으로 돌아간것 같았어요 ㅎ 특히나 거북이를 너무 좋아하더라구요ㅎㅎ
지금까지 봐왔던 공연이랑은 달라서 좋았구 신기했습니다. 공연이 끝나고 원래 잘갔는데 이번엔 더 보고 싶다며 울고불고했네요 그만큼 이번 공연이 너무 좋았나봐요. 
너무 좋은공연 감사했습니다!!"
두들팝공연후기,"안녕하세요 평소에 아이와함께 공연 보러가는걸 좋아합니다. 두들팝공연을 한다고 우연히 보았다가 예약까지했네요 처음 들어봐서 생소했는데 공연을 보면서 아이도 재미어하고 어른들도 같이 동심으로 돌아간것 같았어요 ㅎ 특히나 거북이를 너무 좋아하더라구요ㅎㅎ
지금까지 봐왔던 공연이랑은 달라서 좋았구 신기했습니다. 공연이 끝나고 원래 잘갔는데 이번엔 더 보고 싶다며 울고불고했네요 그만큼 이번 공연이 너무 좋았나봐요. 
너무 좋은공연 감사했습니다!!"
강추,결혼 2주년 만난지 1000일 되는 날에 연극함께 할 아내에 대해 생각하게 되는 시간재미와 감동이 쓰나미처럼 찾아옴잘 봤어요
좋아요!,재밌게 보고왔습니다
좋아요,스릴넘치고 재밌어요!!
유승호배우님 외모가 미쳤다,일단 퀴어 이야기고 17세 이상이긴 하지만 우리나라 기준 19세쯤은 될것같다. 가족과 보기에는 조금 민망하고 친구들이랑 보는거 추천함. 2층 2번째 줄에서 봤는데 가리는 곳 없이 탁 트여있어서 무대가 한눈에 보이는건 좋았다. 하지만 배우들 얼굴이나 표정이 잘 보이지 않아 망원경 필수인듯 난 오페라글라스 가져가서 꽤나 잘 보였다. 이효정배우님 연기력 몰입감 엄청났고 유승호 배우님 외모가 미쳤다. 진짜 너무 잘생기셨음 ㅠㅠㅠ 화보랑 영상이 잘 안 받는듯함 실물 미쳤음 ㅠㅠㅠ 개인적으로 재밌게 봤고 내용은 미국의 문화에 대해 잘 모르면 대사들을 이해하기에는 어려움이 있음 미리 작중배경에 대해 공부하고 보는게 좀 더 이해하기 편할것 같다 난 잘 몰라서 뇌빼고 봤다. 아무튼 승호 오라버니 보러가서 존귀한 얼굴 실컷 봤다 제발 아무말없이 카메라만 뚫어져가 보고있는 영상 3시간짜리 만들어주세요.. 가끔 한마디씩 해주시면 더 좋아요
잘 봤습니다,보기 전에는 소재때문에 조금 무겁지 않을까 했는데 재밌는 장면들도 있어서 메시지는 잘 전달하고 재미는 놓치지 않은 연극이었습니다.
역시 멋지네요,맥베스 책을 읽고 갈까하다 현대식으로도 많이 바꾸고했대서 연기력으로 내용을 이해하고싶어서무지식으로 연극을 관람했습니다.솔직히 현대식으로 바꾼부분은 시대상황과 너무 맞지않아서 좀 애매하긴했지만맥베스와 맥베스부인의 미친 연기력에 너무 감명 깊게 관람했습니다.무대 구성도 뮤지컬 못지않게 연출해주셔서 좋았으며 뮤지컬을 더 선호했는데 이번 기회로 연극에도 관심을 더 갖게 된거같아요.좋은 연극 감사합니다.
최고의 연극입니다,감동입니다
"고전 햄릿, 감동의 물결입니다.","배우님들의 열연, 숨죽이고 매 순간을 집중했습니다. 역시 고전은 이유가 있네요. 너무 행복한 시간이었어요."
고전과 현재가 공존..,"고전을 현대적 무대 장치와 조명으로 구성해서 새로운 느낌이 들었습니다 살짝 집중이 깨지는 느낌도 있었지만 새로운 시도는 언제나 환영입니다 
배우들의 열연 좋았어요"
끼많은 동현마코치님,제임스 마! 돌고래소리 어케 내는거에요? 토니 탁한테 배운 비속어 바로 써먹는 트렌드에 민감한 마코치ㅎ 대사 치는게 너무 유려해서 자첫엔 다 못쫓아가겠어요. 캐스팅이 달라지니 극의 분위기도 미묘하게 달라지는 느낌이 있습니다.
모든 배우들의 연기가 압도적,"러닝타임이 2시간이 이렇게 짧게 느껴진건 처음이네요.
 엄청 집중하며 보게되고 배우들 표정 하나하나 보는 재미가 있어 몰입하게 되었습니다.

기회가 된다면 가까이서도 보고 싶네요."
좋았습니다,"왜 고민했는지 ㅎ 
난해하고 심오한 스토리지만 그만큼 여운도 길게 남네요
연기도 스토리도 다 넘 좋앗습니다
또 보고싶어요 ㅎ"
정말정말 좋았어요,"왜 고민했나싶을정도로..
스토리도 배우들의 연기도 다 너무 좋았습니다
내면 표현하는 방법도 넘 좋았어요"
"연극 오래만에..봤는데,","내용도 알차고  처음 보시는분 오랜만에 보시는분
적극추천 해요 
웃음과 슬픔이 있어요
재미 도 있습니다
꼭 보셔요~!!"
즐거운 공연,아이와 함께하는 공연인데 너무 즐겁게 봤어요!!
공연 후기,"엔젤스 인 아메리카 파트 원…많은 정보가 없어 걱정했는데 걱정한거에 비해 너무 잘 봤습니다. 배우들의 연기, 감정선 등 표현을 너무 잘해서 어렵지 않게 봤습니다!"
엔젤스인아메리카 프리뷰 후기,프리뷰기간으로 운 좋게 30%할인 받아 OP석 겟!!!바로 앞에서 배우들을 볼 수 있어서 넘 좋음 갈수록 물이 오르는 연기와 태블리님 넘 귀여웠어요~~마지막 급작스러운 결말이 띠용 하게했지만 커튼콜촬영도 가능해서 더더더더 좋았습니다~
햄릿,마지막 장면의 포그 연출이 매우 인상 깊었다.
추천합니다!,"수미상관의 구성과 배우들 연기가 좋았습니다 이승주님 연기와 매력적인 보이스에 반했어요 박정자님, 이호재, 길용우, 길해연 배우님 ?? 
한여름의 꿈 같았던 시간이었어요 감사합니다"
재밌는 연극이었어요,중1 딸과 갔는데 너무 즐거워하네요 간만에 연극이라 더 좋았던거 같아요
최고의 공포 연극!,"공포를 좋아하시는 분들도, 무서워하시는 분들도 모두 즐겁게 볼 수 있을만한 연극이었어요.배우분들 연기도 진짜 최고!보는 내내 저도 모르게 몰입해서 스토리를 따라가고 있더라구요.재미있는 부분은 넘 유쾌하고 또 진지한 부분은 진지하고!무서운 부분은 공포연극인만큼! 정말정말 무서웠던 <두 여자>!모두에게 강력추천합니다 >,0"
아프니까 청춘일까?,"극단 성북동비둘기의 경우 원작을 새롭게 재창출한 작품으로 주목을 받는 극단이라고 할수 있습니다. 이번 알바의 집, 배로 나르다의 경우 스페인 원작인 베르나르다 알바의 집을 대한민국의 현재로 시간이동하여 말 그대로 알바를 하면서 하루 하루를 버티고 있는 대한민국 청춘의 모습을 보여주는 작품인데요.작품속에서는 다양한 알바를 하고 있는 청춘을 우리는 만날수 있습니다. 테마파크 공원에서 또는 연극 무대에서. 누군가는 아프니까 청춘이라고 하지만 지금의 청년세대는 그 어느때보다 힘든 세대라고 할수 있을만큼 취업은 힘들고 경쟁은 치열한 세상에서 버텨가고 있습니다.극중에는 영어로 강의를 하는 곳에서 일하는 청춘의 모습이 나오는 장면이 있는데요. 영어강사가 예시를 든 영어문장에서는 늘 피곤할 수밖에 없고 내일이 또 찾아와도 오늘과 별 다름없이 알바를 해야하고 쉬고싶어도 제대로 쉬지 못하는 청춘의 현실을 해학적으로 잘 표현하는 장면이 아닌가싶습니다.곰은 마침내 100일동안 동굴에서 마늘과 쑥을 먹고 인간이 되었지만 인간의 삶이 끊임없는 알바의 쳇바퀴라고 생각한다면 아마도 인간이 된 것을 후회할지도 모르겠죠? 첫장면과 마지막 장면을 곰과 호랑이의 단군신화로 설정한 것 역시 상당히 의미있게 다가오는 작품이었습니다.꿈마저 제대로 꾸지 못하게 하는 지금의 한국 노동 시장을 돌이켜 볼수 있는 작품이었습니다. 수많은 알바를 하면서 취업준비를 해야하고 스팩을 쌓는 수많은 대한민국의 청춘들. 그들이 밝게 웃을수 있는 날이 오기를 바라봅니다."
추천합니다,추천합니다
햄릿,첫장면과 마지막 장면이 인상적이었어요
세여자,"세명의 여성의 역겨운 세가지 이야기.
불륜, 질투, 허영
극이 나를 화나게 하면 그만큼 배우가 잘하는 거라고 했는데 정말 너무 뛰어난 배우분들이셨다.."
굳이예요,굳이예요
재밌었습니다,재미있었어요
우리들의 이야기,나와 내 주변에서 일어날 수 있는 우리들의 이야기라서 공감이 많이 되고 돌아가신 어머님도 생각나서 연극내내 꺼이꺼이 울었네요. 끝나고 마음 추스리느라 커튼콜에서 환호성을 지르지 못해 아쉬움이 컸어요. 모든 배우님들이 연기를 정말 잘하세요. 넘 멋져요~^^
후기,"한예종 '사랑의 형태' 를 봤었는데, 사실상 그거와 같은 공연인 줄 몰랐네요. 제가 본 회차는 한예종 공연 때와 같은 배우들도 있었구요 ㅎㅎ
한번 봤던 공연이어서 그런지 처음 봤을때만큼은 아니었지만, 그래도 좋았습니다."
재밌어요,재밌게 잘 봤습니다! 유승호 짱
배우님들 연기가 좋았어요,조명이나 음향은 좀 과했지만 배우님들 연기가 좋았습니다
너무 좋아요.....,"긴 시간이라 조금 걱정했는데
3시간동안 정말 집중해서 잘 봤어요
원래는 한두번정도만 볼 생각이었는데
더 보고 싶은 마음이 확 들었습니다..
완전 너무너무 추천 !!!!!
배우님들 연기도 진짜 대단했어요!!! ㅠㅠ"
좋아요~,"신선하게 느껴졌네요.
배우들 연기 짱입니다."
재밌어요,배우들 연기차력쇼 보는 재미
눈물이 줄줄,진선규 배우님 왜이리 따뜻하신가요… 연기에서 티가나요 덕분에 연기를 보고 듣는 내내 말랑말랑한 기분은 느꼇습니다 너무 설��어요 감정을 담아 하시는 모든 대사가 정말 제 머리에 각인되서 기억날 정도로 인상 깊었어요 중간에 진선규 배우님이 불러주시는 노래 듣고 많이 울었는데 오슷 내주시는건 어떠신지 ..??
명대사들이 잔뜩,제목이 아이들인 게 끝나고 보니 어울리네요...
잘봤어요,좋아요
잼있어요,"스릴러 연극 처음이라 기대없이 봤는데 너무 재미있어요 연극 중간중간 깜짝 놀라기도 하고 나름 반전도 있어서 좋았고 배우들 연기도 좋아서 몰입하면서 봤어요
코믹, 로코 연극 식상한 분들꺼 강추해요!!!"
훌륭한 작품,훌륭한 작품과 배우들의 연기????
다음편이 빨리 왔음 좋겠어요.,배우들도 괜찮고 무대도 괜찮은데 스토리가 중간에 끊겨서 다음편 빨리 왔음 좋겠어요.스토리 전혀 모르고 보느라 스토리 따라가기 바빠서 영화라도 좀 찾아봐야 할 것 같아요.
감동과 재미 둘 다 있는 연극,코치님 맡으신 배우님이 정말 극을 종일내내 재미있게 유지시켜주셔서 덕분에 지루하지않게 잘봤습니다!! 내용도 좋고 감동적이라 눈물을 조금 훔친 그런 연극입니다. 연극을 좋아하시는 분이 아니시더라도 한번쯤은 가족과 함께 볼만한 연극 같습니다! 아빠와 딸이 같이보면 특히 더 좋을것 같아요!!
또 만나요 친구들!!,배우분들의 실수는 많았지만 대처방식이 모두 유쾌하게 넘길 수 있게 해주셔서 물 흐르듯 지나갔네요ㅎ 잘 봤습니다!!
상상이 현실로~~~~~,재미있는 소재와 귀여운 캐릭터로 무대 위에서 펼쳐지는 화려한 영상과 프로젝션 맵핑을 더해아이들에게 풍부한 상상력을 심어주고 공연의 몰입감을 더욱 높여주더라고요.
좋아요!,너무 좋아요ㅠㅠ벌써 끝이라니 믿어지지가 않아요
하아...,극장 너무 덥다 습식 사우나같음
재밌게 잘 봤습니당,극장 의자도 편하고 시원하고 연극도 넘 재밌었어요!
따뜻한 극입니다.,많은 생각을 가지게 하는 따뜻한 극입니다.
엔젤스 공연,엔젤스 공연 잘봤습니다
재밌어요,에너지 넘치고 인간미 있는 극
공연 재밌어요,"공연 너무 재밌고
다은배우님 멀티 잘해요"
강필석 햄릿 짱 ~!~!~!~!~!~!!!!!!,강필석 짱 ~!~!~!~!~!~!!!!!!!!!!
강필석 짱 ~!~!~!~!~!~!~!!!!!!!!!!!,강필석 햄릿 짱 ~!~!~!~!~!!!!!!!!!!!!!!
좋아요,좋아요좋아요좋아요
큰 스케일 그리고 배우들의 열연,연극으로는 드물게 대극장에서 올라오는 극이라 그런지 스케일이 커요. 조명과 사운드도 어찌 보면 과격할만큼 표현이 커요. 배우들의 열연도 최고! 객석까지 가득 차니 공간에 에너지가 느껴져요. 추쳔합니다!
루나님과 이충주님 연기가 좋았어요,"10일 밤공 보고 왔는데

갠적으로 취향은 아니었지만..ㅠㅠ
(현대적 재해석에 몰입이 잘 안 되었던..ㅜㅜ)

그치만 배우님들 연기가 너무 훌륭했고

특히 루나배우님과 이충주배우님의 연기가 넘 가슴 아팠어요ㅠㅠ

그리고 손숙님 이런말씀 드려도 될 지 모르겠지만 넘 귀여우셨어요♡


마지막으로 첫씬과 마지막씬의 의미를 아직 알지 못하겠어서 물음표가 남네요

뭔가 의미가 있는걸까요?

아니면 그저 시작과 끝을 알리는 시그널일까요

커튼콜 촬영이 안되는 날이라서 아쉬웠지만

대신 배우님들 열연에 열심히 박수를 보냈답니다♡"
재미있어요,재미있어요
재밌었습니다,쉽지 않은 연기인데도 자연스러운 연기가 인상적이었습니다
재밌어요,3시간인데도 짧게 느껴집니다
배우들의 열연이 돋보이는 연극,연출의 애매한 부분도 배우들의 열연이 커버쳐주는 연극입니다. 가능하면 앞에서 보는 걸 추천해요!
연기 보는 맛이 있는 연극,유승호 배우님 연기 대박이예요
너무 좋았어요,너무 좋았어요
유승호 배우님 연기대박입니다,연기 미쳤어요 너무 재미있게 봤습니다.
코믹과 공포를 적절히 섞어 잘 만든 연극!,"코믹함과 오싹함 둘 중 하나 놓치지 않고 굉장히 잘 만든 연극! 배우들끼리 주고 받는 티키타카나 혼자 �M툭 내뱉는 드립들이 너무 재미있어 나도 모르게 빵 터지게 돼요
하지만 마냥 코믹으로 가는 것이 아니고 간간히 드러나는 공포들이 조명, 소리, 향기들이 오싹함을 배로 만들어주어 끝까지 긴장감을 놓치 않고 집중하여 보게 만들어줍니다
연인끼리 혹은 친구와 보러 오면 더할 나위 없이 좋은 극입니다
단지 무대에서만 무서움을 보여주는 것이 아닌 정말 4D로 생생하게 느껴지는 공포에 절로 소리를 지르게 돼요!
굉장히 연출을 잘하셔서 부족함이 느껴지지 않는 공포연극이였습니다 ㅎㅎ"
흥미로운 공연,"엘지아트센터 공연장도 정말 쾌적하고 시설도 좋아요
공연 스토리도 흥미롭고 좋았습니다"
엔젤스,"긴 러닝타임인데도 시간이 훅.. 
난해하지만 집중이 되는 묘한 극"
새로웠어요,"처음 들어가서 무대가 너무 아무것도 없어서 당황했는데 무대랑 객석을 적당히 잘 이용하더라고요.
그리고 배경을 현대로 가져와서 이것 저것 활용한게 새로웠습니다
배우들 연기야 뭐 말할것도 없고요
생각보다 등장인물이 많아서 여러배우의 연기를 보는 맛도 있어요
다만 앞자리는 단차가 거의 없고 일렬배치라 그건 좀 아쉬웠습니다."
어른의 책임에 대해,"책임지는 일에 대해 많이 생각해봤네요
너무 좋은 작품을 만나 기쁩니다"
본페어로 보고 싶어요 ??,물론 다르게 봐도 재밌습니다 그러니 10000포인트 주세요
후기,재미있습니다.
후기,재미있습니다.
한뼘사이,재밌어요 여러번봐도 멀티배우들짱 아이포인트주세요
즐거운 시간,아이포인트 만원주시고 막공은 본페어로 주세요
좋아요,좋아요
재밌습니다,아포만원주세요
좋아요,좋아요
재밌어요,꽤재밌어요! 커플아니어도 보기좋아용
유승호최고,다시 또 보고 싶은데 그럴 수 �榮摸� 좋겠어요
좋아요,좋아요
줄넘기 멋져요,특훈씬이랑 마지막 쉐도우 복싱씬 너무 좋아하�o 장면
더운 여름,더 뜨겁게 삼양체육관에서 즐기니까 너무 행복하고 좋네요
신기한 연출,"비로 연출하는거 재밌네용
그리고 이봉련 배우님 연기의 신입니다"
